id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
470319,257.227999925613,1868,47.602223541777,10.0912945087139,11277.6,11125.2,5,"[[632,258212850718,56],[147,258212850656,53],[598,258212817812,38],[263,258212887250,49],[149,258212933953,47]]"
510797,279.27999997139,515,46.7675628662109,10.069438655202,11277.6,11178.54,5,"[[632,280272011312,72],[598,280272304703,49],[132,280272007546,36],[141,280271838187,86],[10,280271990218,100]]"
511186,279.483000040054,766,48.7916107177734,9.63409423828125,6705.6,6652.26,5,"[[257,280473409796,61],[263,280473115390,131],[143,280473477828,88],[598,280473093734,59],[141,280473498359,21]]"
511390,279.588999986649,1074,47.4536590576172,9.8470458984375,11887.2,11765.28,5,"[[147,280580583171,84],[141,280580283312,94],[632,280580583218,62],[598,280580656640,42],[10,280580475859,96]]"
531095,290.344000101089,1259,47.4450166346663,9.35267521784856,7711.44,7650.48,5,"[[632,291329164531,51],[598,291329333593,73],[143,291329494109,79],[141,291329098234,45],[147,291329164484,81]]"
545674,298.269000053406,1547,47.8276062011719,9.53627014160156,9121.14,8976.36,5,"[[147,299252961453,68],[632,299252961453,72],[598,299252873218,47],[141,299252759546,97],[10,299252815375,86]]"
571490,312.305999994278,124,47.7219543457031,10.0499496459961,10668,10507.98,5,"[[632,313296812093,96],[147,313296811984,93],[263,313296792812,39],[141,313296408875,135],[598,313296723687,36]]"
575069,314.295000076294,124,47.7220001220703,10.0556488037109,10668,10507.98,5,"[[632,315286883640,58],[263,315286863781,42],[141,315286478421,117],[147,315286883671,95],[10,315286756093,110]]"
604313,330.355999946594,1868,47.4773704399497,10.1923546424279,11277.6,11125.2,5,"[[257,331332707500,59],[632,331332425500,76],[147,331332425453,77],[598,331332438562,23],[141,331331967203,76]]"
644229,352.141000032425,822,47.3565208305747,10.1649592472957,10386.06,10218.42,5,"[[147,353132516593,36],[632,353132516703,30],[257,353132862796,26],[141,353132106531,99],[143,353132533828,77]]"
687562,375.757999897003,1868,47.4002380371094,10.2545013427734,11277.6,11125.2,5,"[[141,376733356859,82],[147,376733810484,74],[598,376733849265,56],[632,376733810468,88],[149,376733877375,60]]"
688162,376.089999914169,2729,48.5470943127648,9.01970311215049,8145.78,8054.34,5,"[[257,377076274125,46],[263,377075822015,20],[141,377076183031,38],[299,377075773203,50],[598,377075775578,80]]"
702000,383.746000051498,2729,48.5620422363281,9.02371920072115,8069.58,7970.52,5,"[[299,384735823656,48],[257,384736322078,36],[598,384735823328,96],[141,384736238656,26],[263,384735868750,47]]"
707770,386.869999885559,2729,48.5677635063559,9.02519627621299,8039.1,7947.66,5,"[[263,387855530250,24],[598,387855485312,75],[257,387855984109,33],[299,387855486796,39],[141,387855903875,18]]"
718430,392.756999969482,1074,47.3911285400391,10.2005996704102,11879.58,11750.04,5,"[[632,393740598562,85],[598,393740648328,53],[141,393740165640,89],[149,393740692781,88],[147,393740598531,64]]"
726402,397.151999950409,2729,48.5876413119041,9.03040032637747,7932.42,7840.98,5,"[[598,398135319671,105],[257,398135818437,42],[141,398135748546,32],[143,398135852218,88],[10,398135694421,41]]"
728452,398.255000114441,1504,48.2564392089844,9.17654184194711,11582.4,11407.14,5,"[[632,399244188468,46],[147,399244188468,44],[598,399243858875,49],[141,399244077515,71],[10,399244033968,76]]"
736063,402.420000076294,2729,48.5975569385593,9.0329300729852,7886.7,7795.26,5,"[[257,403405583656,45],[299,403405092562,92],[598,403405085015,130],[263,403405127203,99],[143,403405620109,149]]"
788940,431.405999898911,1259,47.4239959716797,9.71047210693359,8747.76,8671.56,5,"[[257,432391305203,52],[141,432390618531,65],[632,432390849125,110],[598,432390960375,67],[263,432391030484,26]]"
805345,440.427000045776,822,47.3570251464844,10.4038467407227,10820.4,10645.14,5,"[[598,441401515046,98],[257,441401753796,77],[263,441401583859,56],[143,441401399000,145],[141,441401010093,123]]"
816349,446.482000112534,2729,48.6803268173994,9.05331260279605,7559.04,7475.22,5,"[[257,447464867421,40],[598,447464374453,68],[299,447464400796,39],[141,447464846890,43],[10,447464803500,67]]"
818735,447.799000024796,2279,47.3905039641817,8.10389592097356,9136.38,9037.32,5,"[[14,448789937906,86],[632,448789960515,84],[147,448789960531,93],[124,448789965218,43],[10,448789950750,59]]"
845823,462.691999912262,2729,48.7102661132813,9.06055157001202,7429.5,7345.68,5,"[[299,463674083750,56],[598,463674051156,145],[143,463674605890,58],[141,463674534593,43],[263,463674072390,107]]"
847394,463.546000003815,2729,48.7117309570313,9.06090369591346,7421.88,7338.06,5,"[[598,464523754578,144],[257,464524242359,59],[299,464523787453,84],[141,464524238546,36],[263,464523775343,122]]"
859216,470.072999954224,325,47.0849350751457,8.2006601186899,11582.4,11384.28,5,"[[632,471064466640,100],[14,471064523843,119],[124,471064651359,46],[147,471064465984,91],[143,471065364109,89]]"
866657,474.157999992371,1589,48.5285797119141,9.28077110877404,6705.6,6682.74,5,"[[257,475140219015,59],[141,475140127343,40],[263,475139813546,70],[598,475139745890,113],[10,475140124531,124]]"
887520,485.763999938965,2245,48.9073791503906,9.56557053786058,6682.74,6667.5,5,"[[263,486735110453,144],[143,486735525281,45],[141,486735560812,25],[598,486735118781,85],[10,486735619125,63]]"
966450,529.530999898911,395,47.7185668945313,7.98699188232422,10622.28,10492.74,5,"[[147,530520714968,108],[263,530520972828,27],[632,530520715031,94],[124,530520576578,90],[598,530520933187,51]]"
971986,532.640000104904,124,47.7285461425781,10.7015075683594,10668,10515.6,5,"[[632,533632118453,73],[257,533632136953,64],[147,533632118406,65],[141,533631602000,81],[149,533631884203,121]]"
994336,545.124000072479,238,46.4569702148438,10.0919472298971,9136.38,9029.7,5,"[[141,546093143562,34],[143,546093538656,76],[149,546093585968,27],[132,546093085640,41],[10,546093259468,108]]"
1020865,559.84500002861,2396,48.0297127416579,8.41503436748798,6164.58,6103.62,5,"[[124,560831095843,36],[147,560831183984,61],[598,560831143437,26],[632,560831183984,77],[10,560831054671,56]]"
1037244,568.941999912262,2640,48.7920987403999,8.36160760176809,11277.6,11140.44,5,"[[632,569934440093,77],[257,569934465609,41],[598,569934013890,57],[147,569934440093,53],[10,569934309531,112]]"
1046358,574.013000011444,1259,47.3902712029926,10.090097280649,9448.8,9349.74,5,"[[257,574995664578,23],[147,574995311140,56],[632,574995311187,32],[143,574995346828,99],[141,574994916265,95]]"
1057932,580.391000032425,2119,48.390166719081,9.70873380962171,10972.8,10805.16,5,"[[147,581369705140,52],[598,581369258593,39],[263,581369323281,49],[143,581369532593,116],[10,581369550250,98]]"
1085545,595.766000032425,1012,46.6129884881488,10.3802261352539,11582.4,11384.28,5,"[[632,596756448203,34],[141,596756236593,36],[598,596756728468,21],[149,596756647000,65],[10,596756433109,91]]"
1110727,609.924000024796,1432,47.4445953369141,9.54553985595703,8206.74,8130.54,5,"[[632,610905065421,135],[147,610905065421,87],[10,610904952984,109],[141,610904908562,68],[598,610905196453,59]]"
1190737,654.878999948502,660,47.7338104248047,9.84086608886719,10363.2,10264.14,5,"[[147,655872078640,72],[632,655872078734,65],[598,655872007031,75],[143,655872087218,121],[141,655871756812,121]]"
1234084,679.394999980927,1589,48.8989826784296,9.29920397306743,6339.84,6332.22,5,"[[257,680382803781,56],[263,680382383531,74],[598,680382420765,83],[141,680382917375,33],[10,680382928546,46]]"
1255324,691.421000003815,785,48.4422912597656,8.84174053485577,11269.98,11102.34,5,"[[632,692407292812,34],[598,692406902625,82],[124,692407218671,48],[147,692407292765,44],[141,692407252656,44]]"
1260522,694.382999897003,2640,48.6505799374338,8.65607010690789,11277.6,11140.44,5,"[[632,695371471375,55],[147,695371471390,55],[263,695371025531,51],[141,695371450921,32],[10,695371330796,99]]"
1261579,694.973000049591,1589,48.9267883300781,9.30056058443509,6256.02,6248.4,5,"[[598,695952728765,81],[143,695953220937,80],[257,695953096234,69],[10,695953236671,29],[263,695952684109,68]]"
1270898,700.269999980927,2640,48.6439361572266,8.66983266977163,11277.6,11140.44,5,"[[632,701253254406,44],[598,701252803000,57],[147,701253254359,58],[141,701253231796,26],[257,701253288203,45]]"
1375965,759.673000097275,785,48.3543214959613,8.99303235505757,11269.98,11102.34,5,"[[263,760647082734,46],[124,760647345125,48],[598,760647027796,73],[141,760647324343,48],[10,760647242250,101]]"
1385988,765.34400010109,785,48.3471524513374,9.00539197419819,11277.6,11109.96,5,"[[147,766337303921,35],[124,766337257796,37],[141,766337232328,76],[10,766337152437,71],[598,766336940906,79]]"
1416017,782.216000080109,2843,48.554216805151,9.00625931589227,8534.4,8488.68,5,"[[124,783204748578,32],[263,783204361109,54],[141,783204727281,39],[598,783204316734,75],[10,783204665687,117]]"
1417164,782.848999977112,660,47.6928405761719,9.4361572265625,10363.2,10264.14,5,"[[147,783841593515,60],[632,783841593531,46],[263,783841671328,38],[141,783841445000,85],[10,783841452546,93]]"
1468676,811.927000045776,1393,48.5666928048861,8.71266415244655,9913.62,9806.94,5,"[[147,812916174375,39],[263,812915766203,90],[598,812915746687,99],[632,812916174437,22],[299,812915643203,42]]"
1477384,816.78200006485,2726,48.5847550731594,9.22107094212582,7810.5,7741.92,5,"[[263,817760302640,121],[598,817760239687,155],[143,817760749250,69],[10,817760650031,59],[141,817760663843,115]]"
1614110,893.211999893189,173,47.3350602489407,8.41728797325721,10972.8,10767.06,5,"[[632,894201331625,50],[14,894201267031,87],[124,894201443765,27],[598,894201764828,32],[10,894201279578,143]]"
1617473,895.079999923706,1145,48.6018676757813,9.24168513371394,7551.42,7528.56,5,"[[124,896060114671,30],[263,896059650156,46],[143,896060098421,89],[598,896059586265,33],[141,896060019328,36]]"
1680974,930.773000001907,303,49.3980102539063,9.31506817157452,11277.6,11109.96,5,"[[257,931756056875,89],[598,931755924875,51],[143,931756321734,144],[263,931755861328,72],[141,931756407328,26]]"
1698873,940.846999883652,229,48.4702365681277,8.77576326069079,11277.6,11140.44,5,"[[632,941837366625,30],[598,941836975546,85],[263,941837009687,61],[141,941837339062,41],[147,941837366578,48]]"
1710904,947.625,2733,47.6248013771186,6.80610069861779,11597.64,11399.52,5,"[[121,948611000421,55],[14,948611164812,70],[147,948611149781,77],[598,948611440000,26],[124,948610902687,107]]"
1715034,949.913000106812,229,48.4591369628906,8.79540076622596,11277.6,11140.44,5,"[[263,950900791921,44],[632,950901144906,28],[147,950901144859,43],[124,950901063984,40],[141,950901114000,40]]"
1749405,968.934000015259,1145,48.4917297363281,9.11759596604567,6911.34,6896.1,5,"[[124,969920056421,33],[257,969920113890,54],[263,969919681687,41],[141,969919996187,34],[143,969920116453,129]]"
1786892,989.884999990463,785,48.0545196533203,9.50344848632812,11285.22,11117.58,5,"[[147,990866176609,93],[598,990865948328,81],[263,990866018015,37],[632,990866176625,64],[141,990865976640,109]]"
1790404,991.861000061035,785,48.052001953125,9.50770568847656,11285.22,11117.58,5,"[[632,992846305781,66],[598,992846078812,56],[147,992846305812,94],[141,992846104484,101],[10,992846152890,133]]"
1800262,997.352999925613,2074,39.6376647949219,-7.61997388756794,10668,10683.24,5,"[[402,998306506500,22],[564,998306100593,58],[568,998305850031,76],[136,998306204140,25],[569,998305869203,156]]"
1803602,999.200999975204,2074,39.6344821735964,-7.62158203125,10668,10683.24,5,"[[564,1000156389203,100],[568,1000156140062,82],[569,1000156157859,157],[136,1000156492484,33],[402,1000156794703,17]]"
1804319,999.608000040054,1037,48.3089796163268,8.71642263312089,6888.48,6865.62,5,"[[263,1000593268828,55],[143,1000593707812,108],[598,1000593226234,84],[10,1000593362328,100],[299,1000593154515,79]]"
1804374,999.635999917984,785,48.0414439055879,9.52479435847356,11285.22,11117.58,5,"[[147,1000626146218,87],[263,1000625994062,43],[141,1000625939593,53],[598,1000625924343,74],[10,1000625993718,109]]"
1815202,1005.68499994278,785,48.0331110550185,9.53747089092548,11285.22,11117.58,5,"[[632,1006676095703,64],[263,1006675947765,59],[141,1006675885015,54],[598,1006675877937,41],[10,1006675943500,91]]"
1862633,1032.15100002289,1469,48.1299397096796,9.16576678936298,9144,9029.7,5,"[[598,1033131765640,61],[147,1033132005718,55],[263,1033131830906,43],[632,1033132005703,38],[10,1033131850531,117]]"
1869694,1036.05500006676,2640,48.201630155919,9.35536434775904,11277.6,11140.44,5,"[[632,1037042517093,60],[147,1037042517078,65],[598,1037042205500,48],[143,1037042542484,32],[141,1037042358171,77]]"
1881602,1042.70799994469,2074,39.557670981197,-7.6602783203125,10668,10683.24,5,"[[569,1043666593984,119],[402,1043667220765,27],[136,1043666921640,39],[564,1043666825125,97],[568,1043666610046,78]]"
1885339,1044.79099988937,1037,48.2510375976563,8.6291269155649,7170.42,7139.94,5,"[[598,1045768786062,76],[632,1045769010843,32],[147,1045769010812,50],[263,1045768827390,36],[10,1045768869453,120]]"
1885588,1044.9319999218,2074,39.5537567138672,-7.66218765922213,10668,10683.24,5,"[[136,1045897080781,24],[402,1045897379687,18],[564,1045896984640,105],[568,1045896771312,83],[569,1045896753515,113]]"
1887310,1045.89100003242,2074,39.5520381604211,-7.6630859375,10668,10683.24,5,"[[564,1046837835281,103],[136,1046837931250,29],[402,1046838230125,16],[568,1046837622703,82],[569,1046837604171,125]]"
1906681,1056.6819999218,403,47.8285217285156,8.09074401855469,6537.96,6431.28,5,"[[632,1057674377718,91],[124,1057674249687,103],[147,1057674377687,100],[598,1057674515671,34],[10,1057674286906,92]]"
1908253,1057.55399990082,2640,48.1698815297272,9.39388877467105,11277.6,11140.44,5,"[[263,1058536565171,53],[257,1058536917031,50],[143,1058536812656,137],[598,1058536496187,47],[141,1058536621015,45]]"
1925387,1067.17000007629,303,49.2526245117188,9.65423583984375,11277.6,11109.96,5,"[[257,1068154882015,94],[141,1068155224828,33],[598,1068154784875,51],[143,1068155116015,135],[10,1068155293312,145]]"
1929896,1069.68300008774,2693,39.461354401152,-7.860595703125,10050.78,10096.5,5,"[[564,1070641149343,128],[136,1070641242000,40],[569,1070640994046,146],[568,1070641003234,72],[402,1070641577765,24]]"
1961945,1087.55200004578,1393,48.1139373779297,9.12448883056641,10668,10546.08,5,"[[124,1088542300046,24],[147,1088542301937,83],[632,1088542301984,97],[598,1088542079968,97],[143,1088542445156,135]]"
1989757,1103.1289999485,1037,48.1648538880429,8.53594328227796,7513.32,7467.6,5,"[[147,1104119789234,107],[263,1104119679750,31],[124,1104119704281,35],[632,1104119789281,159],[598,1104119638484,86]]"
1998545,1108.06100010872,1145,48.2960846464513,8.90015451531661,5844.54,5829.3,5,"[[263,1109049840968,64],[257,1109050280546,54],[299,1109049750875,59],[598,1109049788312,115],[10,1109049948531,79]]"
2010844,1114.92899990082,238,47.0332489013672,8.74958038330078,5981.7,5920.74,5,"[[14,1115913426843,103],[632,1115913437437,49],[598,1115913964046,42],[147,1115913437406,103],[10,1115913468656,116]]"
2031243,1126.45199990273,238,47.0498657226563,8.74697113037109,5890.26,5836.92,5,"[[632,1127443448828,94],[147,1127443448859,116],[598,1127443970203,48],[14,1127443433468,139],[10,1127443474515,166]]"
2037181,1129.71600008011,660,47.431050963321,8.3880615234375,9875.52,9761.22,5,"[[632,1130705195343,116],[14,1130705127203,104],[147,1130705195343,92],[124,1130705259265,30],[10,1130705114125,101]]"
2048999,1136.3220000267,2780,46.7094268798828,10.4610610589749,12192,12077.7,5,"[[147,1137299210609,75],[598,1137299454125,26],[632,1137299210640,46],[141,1137298955609,20],[10,1137299183828,106]]"
2049034,1136.33599996567,175,48.0970272775424,9.55613356370192,11582.4,11437.62,5,"[[632,1137328391500,25],[147,1137328391468,66],[598,1137328131031,87],[141,1137328174187,24],[10,1137328238421,103]]"
2056847,1140.73799991608,2640,48.0459136962891,9.54341125488281,11277.6,11140.44,5,"[[263,1141722621187,45],[632,1141722778015,59],[598,1141722551390,71],[147,1141722777953,69],[141,1141722565250,56]]"
2062614,1143.96499991417,2837,39.153076171875,-8.91349460767663,11277.6,11308.08,5,"[[564,1144929857406,106],[569,1144930249062,129],[136,1144929951046,59],[402,1144930574500,29],[568,1144930164156,47]]"
2071179,1148.80800008774,660,47.416259765625,8.33052062988281,9776.46,9669.78,5,"[[14,1149797031828,118],[147,1149797090625,82],[598,1149797481125,28],[632,1149797090593,134],[10,1149797028062,154]]"
2078238,1152.74399995804,2780,46.7297058105469,10.4135652867759,12184.38,12070.08,5,"[[598,1153729453156,32],[147,1153729207546,82],[141,1153728957031,37],[632,1153729207578,53],[149,1153729370390,90]]"
2089406,1158.96600008011,2837,39.1279938261388,-8.93450927734375,11277.6,11308.08,5,"[[569,1159930519421,134],[136,1159930205906,66],[568,1159930440250,58],[564,1159930120031,129],[402,1159930835000,21]]"
2098497,1164.01300001144,2837,39.1212158203125,-8.94018422002375,11277.6,11308.08,5,"[[136,1164970470203,59],[402,1164971101281,24],[569,1164970788968,133],[564,1164970387078,115],[568,1164970711609,56]]"
2118413,1175.09699988365,785,47.7671356201172,9.83502960205078,11277.6,11102.34,5,"[[598,1176065763375,61],[141,1176065533828,61],[263,1176065833328,31],[147,1176065852578,64],[143,1176065850406,74]]"
2139298,1186.81399989128,660,47.3865509033203,8.21475219726563,9669.78,9555.48,5,"[[14,1187800359890,97],[147,1187800397046,99],[632,1187800397062,67],[598,1187800818453,22],[124,1187800437765,23]]"
2148159,1191.71900010109,2780,46.7694396972656,10.2943904225419,12192,12070.08,5,"[[632,1192699311218,60],[147,1192699311250,98],[598,1192699565281,50],[141,1192699076937,69],[10,1192699282875,104]]"
2148644,1191.99399995804,2837,39.0758056640625,-8.97815870202106,11277.6,11315.7,5,"[[402,1192951051812,30],[569,1192950757937,129],[568,1192950690671,62],[136,1192950409937,108],[564,1192950344281,110]]"
2154561,1195.29699993134,1357,48.2410133491128,8.7297218724301,11582.4,11391.9,5,"[[632,1196289318375,54],[147,1196289318359,59],[598,1196289080187,50],[257,1196289575406,51],[10,1196289173375,64]]"
2173128,1205.66700005531,2837,39.0526257531118,-8.99749755859375,11277.6,11308.08,5,"[[564,1206630375859,122],[136,1206630431812,74],[568,1206630731656,62],[402,1206631079046,30],[569,1206630794265,144]]"
2177135,1207.92199993134,2843,49.1051330566406,9.17759821965144,8534.4,8496.3,5,"[[263,1208907202953,84],[257,1208907568093,77],[141,1208907770968,21],[598,1208907269500,92],[143,1208907747906,17]]"
2184830,1212.20600008965,2837,39.0435946189751,-9.00506591796875,11277.6,11315.7,5,"[[568,1213170096671,51],[564,1213169736609,140],[136,1213169787609,85],[569,1213170156984,141],[402,1213170437437,25]]"
2189957,1215.07500004768,2843,49.1143798828125,9.18055607722356,8534.4,8496.3,5,"[[598,1216057319859,83],[257,1216057613421,55],[263,1216057253312,89],[143,1216057795859,30],[10,1216057817515,60]]"
2210400,1226.55399990082,229,48.1192474365234,9.39131927490234,11277.6,11140.44,5,"[[632,1227540292500,50],[147,1227540292468,70],[263,1227540101734,36],[598,1227540032734,37],[141,1227540126296,67]]"
2214825,1229.01900005341,175,48.2303924560547,9.34401292067308,11582.4,11437.62,5,"[[147,1230001605000,68],[632,1230001604984,47],[263,1230001343281,62],[598,1230001274953,123],[141,1230001448250,48]]"
2215408,1229.33999991417,2837,39.0146391270524,-9.02923583984375,11277.6,11315.7,5,"[[136,1230310228437,105],[569,1230310616156,121],[564,1230310191093,128],[402,1230310885187,22],[568,1230310561421,51]]"
2231743,1238.57399988174,1469,48.5331751936573,9.20719347502056,8465.82,8366.76,5,"[[263,1239558077015,111],[598,1239558013781,121],[143,1239558506437,137],[141,1239558405953,83],[10,1239558386812,125]]"
2234848,1240.33999991417,1876,47.7237714347193,9.70057560847356,7299.96,7246.62,5,"[[632,1241329581390,53],[147,1241329581296,66],[263,1241329602875,32],[598,1241329532687,37],[141,1241329316734,79]]"
2253270,1250.78299999237,175,48.2615203857422,9.29415189302884,11582.4,11437.62,5,"[[598,1251755191453,105],[263,1251755258937,58],[141,1251755393765,86],[143,1251755564171,91],[10,1251755382531,89]]"
2260870,1255.09599995613,173,47.9895847126589,8.9746328500601,10988.04,10797.54,5,"[[299,1256084963656,60],[263,1256085046359,24],[147,1256085099359,107],[632,1256085099343,86],[598,1256084985359,96]]"
2270865,1260.71300005913,925,46.7422640525689,10.1390075683594,11902.44,11711.94,5,"[[147,1261698928015,74],[632,1261698928250,45],[141,1261698742312,85],[149,1261699203250,93],[10,1261698907656,121]]"
2297059,1275.47600007057,403,48.2249993793035,8.33052785773026,7650.48,7536.18,5,"[[147,1276454721093,104],[598,1276454572781,67],[632,1276454721109,117],[263,1276454603421,45],[10,1276454595265,140]]"
2297060,1275.47600007057,403,48.2249993793035,8.33052785773026,7650.48,7528.56,5,"[[147,1276454721093,104],[598,1276454572781,67],[632,1276454721109,117],[263,1276454603421,45],[10,1276454595265,140]]"
2309610,1282.57800006866,1440,48.3865356445313,8.76969186883224,11277.6,11140.44,5,"[[124,1283563170812,56],[598,1283562908562,61],[263,1283562948968,74],[143,1283563404265,107],[299,1283562840359,117]]"
2318705,1287.76600003243,2837,38.921488099179,-9.10687255859375,11277.6,11315.7,5,"[[136,1288710243031,99],[402,1288710923796,19],[569,1288710694031,116],[564,1288710260171,156],[568,1288710657156,17]]"
2355448,1308.40000009537,818,47.7025901665122,10.3659527118389,8435.34,8374.38,5,"[[257,1309370345515,50],[147,1309370225437,60],[141,1309369731750,131],[598,1309370117781,22],[632,1309370225453,30]]"
2362531,1312.3900001049,2837,38.8817138671875,-9.13990850033969,11277.6,11315.7,5,"[[136,1313360374265,93],[402,1313361065328,26],[564,1313360417218,143],[569,1313360852187,108],[568,1313360822375,45]]"
2377288,1320.65899991989,925,46.7041168212891,10.3056447098895,11894.82,11711.94,5,"[[147,1321643741359,70],[632,1321643741406,37],[143,1321643905187,87],[149,1321643953328,82],[141,1321643522609,104]]"
