id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
1909002,1101.45900011063,432,47.4670358431541,10.2601036658654,10058.4,9921.24,5,"[[632,1102442741015,58],[147,1102442740968,52],[149,1102442786500,46],[598,1102442750250,48],[263,1102442819343,24]]"
1985141,1145.09400010109,432,47.3913419044624,10.3432053786058,10058.4,9928.86,5,"[[263,1146072530906,39],[143,1146072362953,74],[149,1146072459796,57],[598,1146072461859,47],[10,1146072335640,79]]"
2127956,1229.21000003815,1405,46.9104766845703,9.08981323242188,9898.38,9791.7,5,"[[124,1230191161187,22],[147,1230190910875,69],[632,1230190910859,99],[143,1230191515765,117],[10,1230190926812,149]]"
2212611,1279.25900006294,166,47.4592150672007,10.1517897385817,10012.68,9959.34,5,"[[147,1280247975281,57],[632,1280247975312,73],[598,1280248001671,28],[143,1280247959500,115],[10,1280247871921,99]]"
2406658,1390.8259999752,1168,39.4643802966102,-7.76739501953125,10668,10431.78,5,"[[136,1391778610359,29],[568,1391778358046,68],[564,1391778521453,90],[402,1391778921484,20],[569,1391778320921,174]]"
2411745,1393.73399996758,1168,39.4584503173828,-7.76667719301969,10668,10431.78,5,"[[136,1394700609343,31],[564,1394700521187,96],[569,1394700319203,119],[568,1394700360062,61],[402,1394700919125,20]]"
2476348,1430.85400009155,1703,48.6924769514698,8.90781603361431,11277.6,11125.2,5,"[[263,1431836095750,57],[299,1431836049781,45],[143,1431836636578,65],[598,1431836085312,78],[10,1431836476562,128]]"
2486245,1436.52200007439,530,48.3713130627648,8.48397505910773,9448.8,9380.22,5,"[[263,1437507217140,57],[257,1437507690703,43],[598,1437507189859,78],[143,1437507698968,123],[632,1437507455718,80]]"
2511587,1450.93899989128,1143,46.7902679443359,9.00537258241235,10340.34,10279.38,5,"[[632,1451924685390,95],[147,1451924685343,114],[14,1451924698281,89],[143,1451925340640,161],[598,1451925203609,32]]"
2566668,1482.33800005913,585,39.3202080160885,-7.36749267578125,11277.6,11018.52,5,"[[136,1483273842437,34],[569,1483273363484,159],[568,1483273616093,47],[402,1483274019296,38],[564,1483273782343,92]]"
2893879,1671.3029999733,2615,39.2993526135461,-7.3712158203125,13106.4,12992.1,5,"[[568,1672265545656,56],[136,1672265762312,64],[564,1672265704750,96],[402,1672265935046,17],[569,1672265282375,90]]"
2917182,1684.91000008583,2615,39.2710954051907,-7.37579345703125,13106.4,12992.1,5,"[[136,1685879940640,44],[568,1685879736593,36],[402,1685880107656,28],[564,1685879886359,104],[569,1685879457562,184]]"
2936921,1696.40300011635,461,47.0310741359905,9.67296893780048,10668,10546.08,5,"[[632,1697396676562,125],[147,1697396676609,73],[143,1697397004343,64],[598,1697396965406,48],[10,1697396632109,122]]"
2948336,1703.14100003243,2615,39.2333221435547,-7.38185716711956,13106.4,12992.1,5,"[[402,1704099484734,23],[136,1704099325500,49],[564,1704099275703,87],[569,1704098838781,175],[568,1704099138171,64]]"
3045776,1759.59100008011,1004,48.3813629150391,8.63363412710337,6240.78,6179.82,5,"[[598,1760573214671,23],[263,1760573248390,89],[124,1760573427921,31],[299,1760573122578,91],[10,1760573380875,84]]"
3087669,1783.71399998665,2161,46.3815307617188,10.039924621582,10668,10622.28,5,"[[147,1784696982578,23],[132,1784696792562,88],[143,1784697302343,101],[149,1784697349031,58],[10,1784697003234,108]]"
3300673,1907.1930000782,1276,49.143310546875,10.0147423377404,6774.18,6697.98,5,"[[257,1908173086109,93],[663,1908173291546,27],[598,1908173070187,56],[263,1908173051359,21],[143,1908173286812,91]]"
3315919,1916.02800011635,1276,49.1582320908369,10.0291442871094,6865.62,6789.42,5,"[[257,1917012313140,87],[663,1917012523312,33],[143,1917012520406,93],[263,1917012289625,35],[598,1917012309234,46]]"
3506769,2026.32299995422,467,47.4483032226563,10.0949935913086,11582.4,11452.86,5,"[[598,2027302675187,39],[263,2027302745015,30],[143,2027302648109,44],[632,2027302636296,129],[10,2027302533437,85]]"
3553614,2053.34299993515,467,47.4752290370101,10.1758047250601,11582.4,11452.86,5,"[[147,2054327707781,64],[632,2054327707828,88],[263,2054327793203,40],[143,2054327675812,84],[149,2054327789546,27]]"
3553786,2053.44600009918,1080,47.9968468617585,8.43940147986779,3870.96,3794.76,5,"[[632,2054432792250,45],[598,2054432768343,23],[147,2054432792265,31],[124,2054432713046,31],[10,2054432661625,71]]"
3684588,2128.83200001717,2046,47.9518308477887,8.99695763221154,10759.44,10652.76,5,"[[632,2129817282515,54],[257,2129817652093,40],[263,2129817253578,42],[598,2129817191859,26],[299,2129817173140,37]]"
3756273,2169.84100008011,734,46.4828796386719,10.142055604516,10668,10614.66,5,"[[632,2170830952265,20],[132,2170830790359,57],[147,2170830952234,52],[149,2170831266875,84],[10,2170830959000,114]]"
3782063,2184.82100009918,389,47.4303061275159,10.3264441856971,11582.4,11490.96,5,"[[147,2185812461640,82],[632,2185812461656,93],[598,2185812478453,56],[263,2185812547406,39],[143,2185812385953,113]]"
3825165,2209.8900001049,1596,46.8758697509766,8.55574035644531,6195.06,6141.72,5,"[[632,2210882966484,89],[147,2210882966468,118],[14,2210883020703,146],[598,2210883584734,38],[10,2210883077578,167]]"
3979880,2299.17000007629,1556,48.5647376108978,8.59412745425576,11269.98,11109.96,5,"[[257,2300151805500,62],[299,2300151195109,55],[598,2300151313125,36],[143,2300151852453,103],[263,2300151326796,78]]"
4004051,2313.15000009537,503,47.3977661132813,8.94458770751953,6499.86,6477,5,"[[632,2314141143875,80],[147,2314141143859,84],[598,2314141430703,53],[143,2314141664203,110],[10,2314141018515,106]]"
4030036,2328.23600006104,467,47.7497010311838,11.0023146409255,11574.78,11437.62,5,"[[632,2329228197328,61],[147,2329228197421,56],[149,2329227819593,58],[143,2329227731328,148],[10,2329228082515,86]]"
4075462,2354.62299990654,2046,48.4181911662474,8.89046919973273,9517.38,9456.42,5,"[[257,2355604910906,49],[263,2355604458515,74],[299,2355604368734,25],[598,2355604412734,88],[143,2355604908515,102]]"
4329333,2501.89299988747,1355,47.0468553446107,9.08189039963942,11277.6,11148.06,5,"[[14,2502883170250,86],[632,2502883202937,43],[598,2502883627921,20],[147,2502883202921,73],[143,2502883782875,101]]"
4596929,2656.43099999428,1556,48.0931168895657,9.43387545072115,11277.6,11132.82,5,"[[257,2657415921125,62],[263,2657415580875,77],[598,2657415511578,86],[143,2657415794875,117],[147,2657415758187,60]]"
4624969,2672.52999997139,2605,39.3316497802734,-7.49040686565894,11879.58,11643.36,5,"[[136,2673500897859,39],[568,2673500679203,41],[569,2673500472187,151],[564,2673500833828,114],[402,2673501108484,25]]"
4629120,2674.88599991798,1112,48.6744612354343,8.54129188939145,10668,10530.84,5,"[[632,2675876011937,53],[147,2675876011953,47],[598,2675875582062,82],[143,2675876134640,137],[299,2675875457203,22]]"
4666610,2696.40300011635,2487,46.6207627118644,9.76409912109375,8945.88,8862.06,5,"[[598,2697389851984,27],[147,2697389464453,42],[632,2697389464484,60],[132,2697389479156,39],[10,2697389475125,95]]"
4810229,2779.1970000267,2273,48.2996226165254,8.99845324064556,11582.4,11498.58,5,"[[147,2780177192796,74],[257,2780177347531,50],[124,2780177151296,45],[299,2780176846015,30],[598,2780176863140,108]]"
4931978,2850.38800001144,387,48.5881068342823,9.01695653011924,7124.7,7094.22,5,"[[257,2851369833406,58],[263,2851369375343,111],[598,2851369333531,108],[10,2851369706953,92],[299,2851369333734,72]]"
5051254,2920.05900001526,2273,48.4924885378046,8.6934380782278,11582.4,11490.96,5,"[[257,2921045768359,67],[632,2921045652953,69],[299,2921045174890,83],[598,2921045269828,122],[263,2921045296750,95]]"
5277117,3052.33200001717,1556,47.4400820974576,10.1466487004207,11285.22,11148.06,5,"[[147,3053320748359,59],[257,3053321062031,67],[263,3053320853828,53],[598,3053320784125,57],[632,3053320748359,76]]"
5348352,3094.39199995995,2092,51.1910752118644,-0.866928100585938,11277.6,10980.42,5,"[[327,3095370444578,29],[294,3095369306578,80],[208,3095369856140,70],[216,3095369528187,80],[532,3095369480015,27]]"
5477872,3171.72099995613,1112,47.9535532805879,9.63289701021634,10668,10538.46,5,"[[263,3172709429437,78],[598,3172709359421,81],[147,3172709536000,64],[257,3172709726453,57],[143,3172709547234,127]]"
5660076,3279.56999993324,2012,48.405029296875,8.38770939753606,5128.26,5082.54,5,"[[147,3280563390406,41],[632,3280563390468,27],[143,3280563647437,73],[598,3280563127984,69],[10,3280563260562,84]]"
5767380,3343.87599992752,2060,47.3205825029794,10.1417893629808,11582.4,11490.96,5,"[[263,3344860398328,24],[632,3344860239984,36],[147,3344860239984,32],[598,3344860328312,38],[143,3344860280156,106]]"
5831525,3382.77600002289,1283,48.6146416098385,8.49293758994655,7292.34,7277.1,5,"[[632,3383763844484,49],[299,3383763320453,51],[598,3383763451281,72],[147,3383763844453,59],[10,3383763709796,81]]"
6068643,3527.63000011444,1813,47.4042663574219,8.36066436767578,10972.8,10843.26,5,"[[632,3528615384500,69],[147,3528615384421,45],[14,3528615323031,91],[124,3528615453546,62],[598,3528615778359,37]]"
